Frame,Label,Confidence,X1,Y1,X2,Y2
426,player,0.8340180516242981,127,329,223,529
426,player,0.7568598985671997,770,401,872,641
426,net,0.744612991809845,801,136,863,213
426,player,0.7406822443008423,341,180,436,367
426,player,0.6594043970108032,657,503,759,717
427,referee,0.8735560774803162,70,559,168,718
427,player,0.8652718663215637,603,276,703,519
427,player,0.8615214824676514,328,335,407,565
427,player,0.8438277244567871,126,327,222,528
427,player,0.7593887448310852,770,401,872,641
427,net,0.7548224925994873,801,136,863,213
427,player,0.7260896563529968,342,180,435,368
427,player,0.6631171703338623,658,503,759,718
428,player,0.8666930198669434,114,327,213,536
428,player,0.8661777973175049,326,336,406,566
428,player,0.8578141927719116,604,272,703,515
428,referee,0.8373408317565918,58,561,161,718
428,player,0.7814984321594238,645,507,745,714
428,player,0.7638180255889893,764,406,873,646
428,net,0.7073360085487366,800,135,864,214
428,player,0.6889217495918274,335,180,432,366
428,player,0.27881571650505066,703,328,770,476
429,player,0.8663949370384216,114,327,213,536
429,player,0.8662753701210022,326,336,406,566
429,player,0.8577883243560791,604,272,703,515
429,referee,0.836851954460144,58,561,160,717
429,player,0.7957616448402405,645,507,744,715
429,player,0.7718105316162109,765,406,873,646
429,net,0.6990440487861633,800,135,864,214
429,player,0.685673177242279,334,181,431,366
429,player,0.27137765288352966,702,328,769,476
430,player,0.8821625709533691,103,331,209,537
430,player,0.8575537800788879,322,340,403,566
430,player,0.8537933826446533,631,507,739,715
430,referee,0.8430494070053101,47,568,155,718
430,player,0.8360613584518433,605,270,705,503
430,net,0.7445409893989563,798,134,861,211
430,player,0.3975096046924591,762,411,868,649
430,player,0.37447530031204224,703,327,768,475
430,player,0.28294533491134644,329,181,422,363
430,player,0.28255951404571533,698,324,768,588
431,player,0.8827952146530151,103,332,209,537
431,player,0.856362521648407,631,507,738,715
431,player,0.8544332981109619,321,341,403,566
431,referee,0.8427403569221497,47,568,156,718
431,player,0.8377403020858765,606,269,706,496
431,net,0.7585497498512268,798,134,861,211
431,player,0.35757550597190857,699,324,764,592
431,player,0.2680313289165497,329,181,421,358
432,player,0.8766998052597046,93,319,206,542
432,player,0.8567970991134644,318,339,397,565
432,referee,0.8303810358047485,35,571,146,718
432,player,0.8284603953361511,607,266,704,475
432,player,0.7645117044448853,619,502,710,715
432,net,0.7588669657707214,796,132,861,210
432,player,0.47742021083831787,316,182,388,355
433,player,0.8761695027351379,94,319,206,542
433,player,0.8560036420822144,317,340,397,565
433,referee,0.8322754502296448,35,571,147,718
433,player,0.8300467133522034,607,266,704,475
433,net,0.7676122784614563,796,132,861,211
433,player,0.7668353319168091,619,502,710,715
433,player,0.4794546663761139,315,182,388,353
434,player,0.8787237405776978,86,323,196,544
434,player,0.8716585040092468,316,343,395,564
434,player,0.8583303689956665,616,266,703,467
434,referee,0.8410013318061829,21,577,138,719
434,player,0.8230496644973755,606,499,703,715
434,net,0.733166515827179,795,131,860,207
434,player,0.4811384677886963,703,318,871,655
434,player,0.3662106990814209,305,183,380,371
434,referee,0.2532367706298828,103,181,164,362
435,player,0.877474308013916,86,324,196,543
435,player,0.8631404042243958,317,341,398,563
435,player,0.8584712743759155,616,266,703,468
435,referee,0.8407551050186157,21,577,138,719
435,player,0.8228551149368286,606,499,703,714
435,net,0.7226797938346863,795,131,860,207
435,player,0.476200670003891,703,318,872,655
435,player,0.34154969453811646,304,183,380,373
436,player,0.8806315064430237,74,326,187,547
436,player,0.8358067870140076,310,342,387,562
436,referee,0.8322121500968933,6,579,119,717
436,player,0.827736496925354,616,266,696,461
436,player,0.819499135017395,593,492,701,710
436,net,0.7519695162773132,793,131,859,207
436,player,0.5833448767662048,712,324,854,668
436,player,0.4011848270893097,296,183,380,369
437,player,0.8802545070648193,74,326,186,546
437,player,0.845160961151123,616,266,695,460
437,player,0.8368817567825317,310,342,387,562
437,referee,0.8320197463035583,6,578,119,717
437,player,0.7946341037750244,593,493,699,710
437,net,0.7550093531608582,793,131,859,207
437,player,0.40574049949645996,296,183,380,370
437,player,0.3468218743801117,753,360,853,668
438,player,0.877280592918396,66,328,179,549
438,player,0.8516665697097778,616,264,702,455
438,referee,0.8381021618843079,4,587,101,717
438,player,0.8367302417755127,306,342,381,563
438,player,0.8253688216209412,577,478,673,705
438,net,0.778424859046936,791,128,858,205
438,player,0.6893889307975769,299,182,382,369
438,player,0.5914893746376038,702,315,844,656
439,player,0.8726263642311096,66,334,179,548
439,player,0.8530705571174622,616,264,702,455
439,referee,0.8402644395828247,4,587,101,718
439,player,0.8360638618469238,306,342,380,563
439,player,0.8214002847671509,577,477,673,704
439,net,0.7780864834785461,791,128,858,205
439,player,0.7142865061759949,300,182,382,370
439,player,0.5957840085029602,702,315,844,657
440,player,0.8790010809898376,563,473,661,710
440,player,0.8508594632148743,301,335,376,563
440,player,0.850848376750946,55,333,164,554
440,player,0.8335661292076111,617,262,697,458
440,referee,0.8164965510368347,4,600,86,718
440,net,0.7959864139556885,790,127,856,205
440,player,0.32701489329338074,684,474,776,685
440,player,0.32534217834472656,701,316,791,639
441,player,0.8792892694473267,563,473,661,710
441,player,0.8518423438072205,55,333,164,554
441,player,0.850679874420166,301,335,376,563
441,player,0.8339628577232361,617,262,697,457
441,referee,0.8161659836769104,4,600,86,718
441,net,0.7962687611579895,790,127,855,205
441,player,0.3152526021003723,684,474,776,685
441,player,0.30289003252983093,701,316,787,638
442,player,0.8626264333724976,45,324,148,574
442,player,0.8500360250473022,293,334,370,560
442,player,0.8323637843132019,616,260,696,443
442,player,0.8194627165794373,550,468,645,718
442,net,0.7573519349098206,790,126,855,204
442,referee,0.6965458393096924,2,599,68,718
442,player,0.5743144750595093,675,485,776,685
443,player,0.8676535487174988,45,323,148,574
443,player,0.8482171297073364,293,334,370,558
443,player,0.8334916830062866,615,261,696,444
443,player,0.8097989559173584,550,468,646,718
443,net,0.7557498812675476,790,126,855,204
443,referee,0.6870670318603516,2,599,68,718
443,player,0.6227430105209351,676,484,776,685
444,player,0.860145628452301,37,314,136,575
444,player,0.8423415422439575,286,339,365,557
444,player,0.8080724477767944,537,468,629,712
444,player,0.798492431640625,614,261,690,446
444,net,0.7454396486282349,787,126,854,203
444,referee,0.29587322473526,71,181,142,287
445,player,0.8588240742683411,37,314,136,575
445,player,0.841075599193573,286,339,365,557
445,player,0.8140510320663452,535,468,629,711
445,player,0.8050727844238281,614,261,689,446
445,net,0.7393851280212402,787,126,854,203
445,referee,0.33752909302711487,71,181,142,286
446,player,0.843527615070343,521,467,613,703
446,player,0.840966522693634,280,338,356,562
446,player,0.8092032670974731,25,315,120,576
446,player,0.76755291223526,608,263,689,444
446,net,0.5812466740608215,786,126,853,202
446,player,0.3008619248867035,620,462,662,681
447,player,0.8433792591094971,521,467,613,705
447,player,0.8402470350265503,280,338,356,562
447,player,0.808016300201416,25,315,120,576
447,player,0.7627559304237366,609,263,688,444
447,net,0.6024097204208374,786,126,850,201
447,player,0.29917776584625244,620,462,662,681
448,player,0.8646553754806519,503,469,601,717
448,player,0.8419724106788635,273,338,345,565
448,player,0.821790874004364,15,314,101,575
448,player,0.6769809722900391,604,454,744,684
448,player,0.6179463267326355,601,263,686,445
448,net,0.33850687742233276,787,127,849,200
449,player,0.8663680553436279,503,469,601,717
449,player,0.8402659893035889,273,338,345,566
449,player,0.8218631744384766,16,315,101,575
449,player,0.6557572484016418,605,448,744,684
449,player,0.6025857925415039,602,264,686,447
449,net,0.32805773615837097,785,126,847,199
450,player,0.8703235387802124,489,472,593,720
450,player,0.8387749791145325,266,338,339,565
450,player,0.8363661170005798,7,315,85,574
450,player,0.6390488743782043,598,267,684,459
450,player,0.4362107217311859,595,472,692,684
450,player,0.40154871344566345,247,177,321,379
450,player,0.3844646215438843,619,458,731,683
450,player,0.36062780022621155,593,469,631,683
450,net,0.32844969630241394,787,127,846,200
451,player,0.8597888946533203,490,472,592,720
451,player,0.8405238389968872,266,338,339,565
451,player,0.8360108137130737,7,315,85,574
451,player,0.6908956170082092,598,267,685,454
451,player,0.5143240690231323,247,177,319,378
451,player,0.4353806674480438,615,433,734,682
451,player,0.379148930311203,596,472,723,684
451,net,0.2912990152835846,787,127,846,201
451,player,0.27544155716896057,683,314,777,634
452,player,0.8486224412918091,473,480,572,720
452,player,0.8427703380584717,258,343,336,567
452,player,0.8273057341575623,4,325,76,578
452,player,0.7857238054275513,590,265,684,464
452,player,0.5878016948699951,570,475,622,686
452,player,0.5520360469818115,239,180,312,327
452,net,0.5368618965148926,785,126,845,200
452,player,0.4567314684391022,772,235,840,451
452,player,0.32023224234580994,685,316,774,586
452,player,0.3166158199310303,664,380,759,629
453,player,0.8477932214736938,473,480,573,720
453,player,0.8434722423553467,258,343,336,567
453,player,0.8257727026939392,4,325,76,578
453,player,0.7825393080711365,590,264,684,464
453,player,0.56695556640625,573,474,622,686
453,player,0.5583930611610413,239,180,312,327
453,net,0.5321120023727417,785,127,845,200
453,player,0.4694023132324219,772,235,841,450
453,player,0.37976762652397156,663,382,759,629
453,player,0.31795215606689453,689,316,774,583
454,player,0.8720470070838928,249,346,333,571
454,player,0.8536911010742188,457,484,560,718
454,player,0.8313701748847961,1,329,67,588
454,player,0.7555168867111206,773,232,846,456
454,player,0.7351535558700562,563,481,611,688
454,player,0.692784309387207,587,265,678,462
454,player,0.523798942565918,690,314,773,576
454,player,0.45200613141059875,229,182,299,346
454,player,0.3408656418323517,680,383,749,623
455,player,0.8665063381195068,250,345,333,571
455,player,0.8563210964202881,457,484,560,719
455,player,0.8263332843780518,1,329,67,587
455,player,0.7554300427436829,560,480,611,689
455,player,0.7417474985122681,773,232,847,456
455,player,0.5932090878486633,588,263,679,472
455,player,0.5801875591278076,691,314,773,576
455,player,0.4951537847518921,680,382,748,622
455,player,0.4752509593963623,229,182,297,370
456,player,0.8763357996940613,239,358,330,574
456,player,0.8449665307998657,443,493,536,716
456,player,0.8265206813812256,3,351,67,598
456,player,0.7350757718086243,222,185,286,331
456,player,0.7199236154556274,550,474,618,689
456,player,0.7170260548591614,584,261,679,466
456,player,0.48935022950172424,771,231,850,460
456,player,0.2969655394554138,686,313,772,573
456,net,0.28279978036880493,779,125,844,199
457,player,0.876964807510376,239,357,330,574
457,player,0.8433169722557068,443,493,536,716
457,player,0.832947313785553,4,352,64,597
457,player,0.7329890131950378,222,185,286,332
457,player,0.7164780497550964,584,261,680,468
457,player,0.7078961730003357,555,476,615,691
457,player,0.4547935128211975,771,230,849,461
457,player,0.3352936804294586,686,314,773,573
457,player,0.2914564609527588,623,414,684,627
457,net,0.27349624037742615,780,126,843,199
458,player,0.8772947192192078,231,351,329,577
458,player,0.8578304052352905,427,501,531,715
458,player,0.806199312210083,3,342,59,610
458,player,0.8033999800682068,577,262,673,455
458,player,0.7741954922676086,537,484,611,693
458,net,0.6905268430709839,777,124,841,198
458,player,0.6677767634391785,215,186,279,335
458,player,0.5814969539642334,773,226,857,461
458,player,0.34734877943992615,685,312,774,569
459,player,0.8775482773780823,231,351,330,577
459,player,0.8543262481689453,427,501,533,715
459,player,0.8053810596466064,3,342,59,610
459,player,0.8029798269271851,577,262,673,455
459,player,0.7867879271507263,539,483,611,692
459,player,0.6750825047492981,215,186,279,334
459,net,0.6745521426200867,777,124,841,198
459,player,0.5729050040245056,774,242,853,461
459,player,0.34565985202789307,685,312,774,569
460,player,0.8744434714317322,220,352,327,579
460,player,0.8468016982078552,411,511,538,718
460,player,0.8438863158226013,771,230,866,461
460,player,0.7996158003807068,574,261,666,451
460,player,0.7401572465896606,1,328,51,598
460,net,0.6901562809944153,775,125,838,199
460,player,0.6543034315109253,209,185,280,333
460,player,0.4828784465789795,544,437,606,706
460,player,0.46279820799827576,682,313,770,571
461,player,0.8754922747612,220,353,328,581
461,player,0.8413081765174866,773,229,866,461
461,player,0.8387436866760254,411,511,537,718
461,player,0.8016462922096252,574,261,666,448
461,player,0.7334115505218506,1,328,51,598
461,net,0.6924787163734436,775,125,838,199
461,player,0.6525117754936218,209,184,281,336
461,player,0.5443718433380127,542,442,606,703
461,player,0.5164099335670471,681,313,770,571
462,player,0.8781608939170837,212,355,325,581
462,player,0.845298707485199,393,514,523,716
462,player,0.7820942401885986,677,310,767,567
462,player,0.7761304974555969,769,227,874,463
462,net,0.7159498929977417,774,125,835,199
462,player,0.6635627150535583,568,259,659,486
462,player,0.6193298697471619,202,184,271,335
462,player,0.5770061612129211,1,349,45,589
462,player,0.48446011543273926,534,464,598,688
463,player,0.8780528903007507,213,356,325,581
463,player,0.8279744982719421,393,514,521,716
463,player,0.7838113903999329,678,311,768,567
463,player,0.7770235538482666,769,232,874,463
463,net,0.740206778049469,774,125,835,199
463,player,0.6570606827735901,568,259,659,486
463,player,0.6026185154914856,202,185,270,335
463,player,0.5586865544319153,1,349,45,589
463,player,0.465855211019516,534,451,598,694
464,player,0.8933428525924683,206,364,321,583
464,player,0.8524325489997864,772,240,882,463
464,player,0.8376927375793457,668,312,766,567
464,player,0.7630448341369629,197,184,267,369
464,net,0.7333199977874756,774,126,835,200
464,player,0.7194391489028931,0,356,43,594
464,player,0.6623470187187195,564,261,654,483
464,player,0.647770345211029,373,517,492,715
464,player,0.42560499906539917,565,405,643,638
465,player,0.8932983875274658,206,364,321,583
465,player,0.8521745800971985,772,240,882,463
465,player,0.8388822674751282,668,312,766,568
465,player,0.7621920108795166,197,184,267,370
465,net,0.735020637512207,774,126,835,200
465,player,0.7177807688713074,0,355,43,594
465,player,0.6625304222106934,564,261,654,483
465,player,0.6414598822593689,373,517,492,715
465,player,0.44527676701545715,566,405,643,637
466,player,0.8917888402938843,201,366,314,584
466,player,0.8662706613540649,775,248,882,462
466,player,0.8341711759567261,670,313,764,565
466,player,0.8303341865539551,182,186,265,373
466,player,0.8047933578491211,356,516,486,718
466,net,0.7604552507400513,772,125,835,204
466,player,0.7555285096168518,0,355,38,598
466,player,0.6051119565963745,591,393,633,635
466,player,0.5818068981170654,563,260,647,487
466,player,0.40581580996513367,494,438,587,679
467,player,0.8912896513938904,200,365,314,584
467,player,0.8642685413360596,776,252,883,462
467,player,0.8280574679374695,184,185,265,373
467,player,0.8254199028015137,672,313,765,564
467,player,0.804298996925354,357,516,484,718
467,net,0.7558426260948181,772,125,834,204
467,player,0.7556618452072144,0,354,38,597
467,player,0.6003745794296265,592,400,632,635
467,player,0.5146918892860413,564,261,647,481
467,player,0.4425380527973175,661,335,709,564
467,player,0.3361068367958069,565,259,647,390
467,player,0.3326714038848877,491,436,587,677
468,player,0.8850430250167847,194,369,305,585
468,player,0.8566554188728333,781,247,889,463
468,player,0.8475154638290405,666,314,762,564
468,player,0.8323681354522705,169,188,260,380
468,player,0.8318907022476196,336,520,476,717
468,player,0.7906121015548706,556,259,647,489
468,net,0.7692102789878845,772,124,834,205
468,player,0.7338240146636963,542,425,632,641
468,player,0.6787600517272949,0,365,32,600
468,basketball,0.3603666126728058,866,264,887,299
469,player,0.885185956954956,194,369,305,585
469,player,0.8571760058403015,781,247,889,463
469,player,0.8489826917648315,666,314,762,564
469,player,0.8307200074195862,336,520,476,717
469,player,0.8199595212936401,169,188,260,380
469,player,0.7903884649276733,556,259,646,489
469,net,0.7682112455368042,772,124,834,205
469,player,0.7355629801750183,543,424,633,640
469,player,0.677741527557373,0,365,32,601
469,basketball,0.3600563406944275,866,264,887,299
470,player,0.8825774192810059,790,247,890,466
470,player,0.8776717782020569,320,520,419,718
470,player,0.875921905040741,184,371,291,582
470,player,0.8695260286331177,662,314,760,564
470,player,0.8454536199569702,550,262,644,488
470,player,0.8123182058334351,158,185,258,377
470,player,0.8100070357322693,428,440,565,663
470,player,0.7191296219825745,558,419,627,638
470,net,0.5683116912841797,772,126,828,202
471,player,0.8830360174179077,790,247,890,466
471,player,0.8779106140136719,320,520,419,718
471,player,0.8760351538658142,184,371,291,582
471,player,0.8696706891059875,662,314,760,564
471,player,0.8449940085411072,550,262,644,489
471,player,0.8126493096351624,158,185,258,378
471,player,0.8055294156074524,428,440,564,661
471,player,0.7298220992088318,559,422,627,637
471,net,0.5745094418525696,772,126,828,202
472,player,0.886721134185791,175,369,276,582
472,player,0.8781006336212158,658,314,758,563
472,player,0.8756119608879089,302,522,410,718
472,player,0.8648597598075867,799,241,894,465
472,player,0.8375060558319092,551,384,624,633
472,player,0.8328449130058289,146,186,247,384
472,player,0.8268165588378906,546,262,642,484
472,player,0.7611271142959595,413,439,528,655
472,net,0.7023089528083801,771,126,828,202
473,player,0.8862077593803406,175,369,276,582
473,player,0.8777503371238708,658,314,758,563
473,player,0.8737318515777588,303,522,409,718
473,player,0.8521773219108582,798,247,891,465
473,player,0.8406881093978882,146,185,246,385
473,player,0.8360597491264343,551,400,624,633
473,player,0.8296850919723511,546,262,642,482
473,player,0.756001889705658,413,439,528,654
473,net,0.6094499230384827,771,126,829,202
474,player,0.8964032530784607,652,315,757,562
474,player,0.8763561248779297,169,367,266,580
474,player,0.861397922039032,283,518,382,717
474,player,0.8535116910934448,536,264,643,483
474,player,0.8318483233451843,810,246,893,463
474,player,0.8214277029037476,142,188,234,388
474,player,0.7951603531837463,512,398,615,627
474,player,0.7552817463874817,396,439,504,655
474,net,0.6501033306121826,771,127,827,201
475,player,0.8968474864959717,652,315,757,562
475,player,0.8759313821792603,169,367,266,580
475,player,0.8590576648712158,283,518,382,717
475,player,0.8585138916969299,536,265,642,484
475,player,0.8360822200775146,810,245,894,464
475,player,0.8212788701057434,142,188,233,388
475,player,0.7777261734008789,512,396,615,627
475,player,0.7540433406829834,396,439,502,655
475,net,0.6776848435401917,771,127,828,201
476,player,0.8999820947647095,648,315,755,561
476,player,0.8880950808525085,264,512,372,717
476,player,0.8717749118804932,527,274,641,487
476,player,0.8614200949668884,161,363,259,583
476,player,0.816310703754425,820,245,891,465
476,player,0.7988697290420532,486,403,608,622
476,player,0.7941427826881409,378,438,484,657
476,player,0.6538719534873962,131,191,222,399
476,net,0.46757298707962036,772,128,829,201
477,player,0.9004868865013123,648,314,755,561
477,player,0.8878028988838196,264,513,372,717
477,player,0.8717105388641357,527,274,641,487
477,player,0.8614407777786255,161,363,259,583
477,player,0.8156195282936096,819,245,891,465
477,player,0.7972556352615356,486,403,608,622
477,player,0.7952656745910645,378,439,484,657
477,player,0.6530227661132812,131,191,221,399
477,net,0.48526522517204285,772,128,829,201
478,player,0.8940000534057617,646,313,751,560
478,player,0.8746137022972107,520,277,642,486
478,player,0.8706328272819519,249,510,360,718
478,player,0.8704771399497986,153,366,246,584
478,player,0.861905574798584,465,409,598,624
478,player,0.8220807313919067,368,443,459,659
478,player,0.7166939973831177,827,245,887,465
478,player,0.6869261264801025,125,190,206,394
478,net,0.6710100769996643,767,128,827,202
478,basketball,0.36927109956741333,872,284,891,318
478,player,0.3316621482372284,388,123,456,308
479,player,0.8945426940917969,646,313,751,560
479,player,0.8735558390617371,520,276,642,488
479,player,0.871578574180603,153,366,246,584
479,player,0.8690096735954285,248,508,358,718
479,player,0.8408527970314026,465,407,598,624
479,player,0.7799902558326721,368,443,460,658
479,player,0.732358992099762,827,245,887,465
479,player,0.6990873217582703,125,190,204,394
479,net,0.6147737503051758,773,128,827,201
479,player,0.33244413137435913,388,122,456,308
479,basketball,0.2831960916519165,872,285,891,318
480,player,0.8875960111618042,638,315,745,559
480,player,0.8798025250434875,145,370,238,587
480,player,0.8782026767730713,234,504,354,717
480,player,0.8680314421653748,514,281,634,481
480,player,0.8454488515853882,456,414,590,625
480,player,0.806650698184967,355,436,434,660
480,net,0.7102786898612976,765,129,825,201
480,player,0.693488359451294,836,240,907,466
480,player,0.42601513862609863,118,199,190,396
480,basketball,0.4027272164821625,875,291,894,326
480,player,0.26617151498794556,388,120,456,308
481,player,0.888533353805542,638,315,745,559
481,player,0.8786907196044922,145,370,239,587
481,player,0.8785808086395264,234,504,354,717
481,player,0.8680253028869629,514,280,634,481
481,player,0.8441308736801147,455,414,590,626
481,player,0.8178429007530212,355,435,434,661
481,net,0.7191972136497498,765,128,825,201
481,player,0.707766592502594,835,240,907,466
481,player,0.463490754365921,118,198,190,396
482,player,0.8793219327926636,632,314,738,560
482,player,0.8760388493537903,218,500,341,720
482,player,0.866519033908844,346,437,426,658
482,player,0.8660715818405151,141,369,231,588
482,player,0.834336519241333,506,283,629,486
482,player,0.8328325748443604,444,422,576,631
482,player,0.7820470333099365,838,239,907,465
482,net,0.7348883748054504,760,127,825,204
482,player,0.7293423414230347,105,197,186,397
482,basketball,0.4448791742324829,876,299,896,335
483,player,0.8799000382423401,632,314,739,560
483,player,0.875598669052124,218,500,341,720
483,player,0.8663603067398071,346,437,426,658
483,player,0.8580732345581055,141,369,231,587
483,player,0.8341711759567261,506,283,629,486
483,player,0.8324286937713623,444,422,576,631
483,player,0.762586236000061,838,240,897,464
483,net,0.7354158759117126,760,127,825,204
483,player,0.7300357818603516,105,197,187,397
483,basketball,0.30006644129753113,876,299,896,335
484,player,0.8720195293426514,629,313,728,560
484,player,0.8665077686309814,498,283,624,484
484,player,0.8653414845466614,204,501,340,720
484,player,0.8467093706130981,136,367,227,590
484,player,0.8156459927558899,840,239,906,464
484,player,0.7931369543075562,429,425,552,639
484,net,0.7502058148384094,760,128,823,203
484,player,0.7411882281303406,343,441,421,657
484,player,0.6760525107383728,95,193,182,406
485,player,0.8732948303222656,630,313,728,560
485,player,0.8681952953338623,204,501,341,720
485,player,0.8670827746391296,498,283,624,485
485,player,0.8585426211357117,135,367,228,591
485,player,0.818588137626648,840,239,906,463
485,player,0.7959796190261841,350,442,421,657
485,player,0.792853593826294,430,426,547,638
485,net,0.7613869309425354,760,128,823,204
485,player,0.6920562386512756,98,192,183,407
486,player,0.8764917254447937,490,283,623,489
486,player,0.8740971684455872,626,313,720,556
486,player,0.8652883768081665,179,494,325,720
486,player,0.8474820852279663,126,358,227,591
486,player,0.8088920712471008,419,430,536,639
486,player,0.7927592992782593,341,437,412,653
486,player,0.787700891494751,841,239,918,463
486,net,0.7515749931335449,759,129,824,205
486,player,0.7085261344909668,90,192,173,412
486,player,0.6108246445655823,299,433,342,660
486,basketball,0.491077184677124,876,319,898,357
487,player,0.87738037109375,490,282,623,489
487,player,0.8715459704399109,626,313,720,556
487,player,0.8677148222923279,178,493,324,720
487,player,0.8506529927253723,126,358,227,590
487,player,0.8165072798728943,419,430,538,639
487,player,0.7846331596374512,841,239,918,463
487,player,0.7444865703582764,340,439,411,652
487,net,0.7431498169898987,759,129,824,205
487,player,0.7111945748329163,91,191,173,411
487,player,0.6179403066635132,304,434,412,655
487,basketball,0.4961718022823334,876,319,898,357
487,player,0.4724196195602417,299,433,338,663
488,player,0.8723447918891907,619,314,710,555
488,player,0.8722184300422668,483,283,611,489
488,player,0.8559833765029907,160,489,315,718
488,player,0.8551716804504395,404,423,517,640
488,player,0.8240328431129456,842,243,921,461
488,player,0.8193024396896362,121,365,217,596
488,player,0.8135607838630676,318,426,403,652
488,player,0.7063893675804138,84,190,166,411
488,net,0.6971039175987244,759,129,822,204
488,player,0.6222562789916992,281,423,322,658
488,basketball,0.2997780740261078,878,332,898,364
489,player,0.8736222386360168,619,314,711,556
489,player,0.8719024062156677,483,282,612,489
489,player,0.8549075722694397,404,423,517,640
489,player,0.8505142331123352,160,490,316,719
489,player,0.82732754945755,120,364,217,597
489,player,0.8241908550262451,842,243,921,461
489,player,0.8116503953933716,319,426,403,652
489,net,0.7087298035621643,759,129,822,204
489,player,0.6483172178268433,84,190,166,411
489,player,0.5347700715065002,282,425,322,657
489,basketball,0.29449158906936646,878,332,898,364
490,player,0.8612276315689087,618,313,703,556
490,player,0.8594070076942444,142,485,257,713
490,player,0.8546282052993774,474,282,595,484
490,player,0.8483797907829285,274,425,388,653
490,player,0.8277154564857483,118,370,217,583
490,player,0.820563554763794,395,425,499,639
490,player,0.7958635091781616,841,245,925,460
490,player,0.7640032768249512,76,193,155,397
490,net,0.6626552939414978,757,129,821,204
491,player,0.8610663414001465,618,313,703,556
491,player,0.8548609614372253,474,283,595,484
491,player,0.8471951484680176,278,425,388,654
491,player,0.8416594862937927,142,485,256,713
491,player,0.8252502679824829,395,425,501,640
491,player,0.8239789009094238,118,371,217,583
491,player,0.7957271933555603,842,246,924,459
491,player,0.7562097311019897,75,193,155,395
491,net,0.6817623376846313,757,129,821,204
492,player,0.8793747425079346,612,312,695,557
492,player,0.8704187870025635,842,246,941,461
492,player,0.8697873950004578,257,425,372,650
492,player,0.8534660935401917,127,490,227,716
492,player,0.848968505859375,386,425,480,641
492,player,0.8266624808311462,463,280,581,480
492,player,0.8216054439544678,120,376,213,579
492,player,0.8060749769210815,67,193,155,399
492,net,0.6732955574989319,757,130,820,204
493,player,0.8791500329971313,612,312,695,557
493,player,0.8706514239311218,842,245,941,461
493,player,0.8700472712516785,257,425,372,649
493,player,0.8494013547897339,386,425,480,641
493,player,0.8443112373352051,127,490,228,716
493,player,0.8327257633209229,120,375,213,580
493,player,0.8285769820213318,462,280,581,480
493,player,0.8092033863067627,67,193,155,399
493,net,0.6913301348686218,757,130,820,204
494,player,0.880679726600647,364,423,469,640
494,player,0.8787979483604431,110,496,205,718
494,player,0.8774070739746094,606,313,693,556
494,player,0.874142050743103,843,243,945,460
494,player,0.870802104473114,238,430,354,656
494,player,0.824938952922821,63,192,150,399
494,player,0.8112654685974121,110,375,205,578
494,player,0.7983332276344299,452,284,564,475
494,net,0.5750632882118225,757,130,819,204
495,player,0.8806672096252441,364,424,469,640
495,player,0.8786420226097107,110,496,205,718
495,player,0.8771839141845703,606,313,694,556
495,player,0.8741651177406311,843,243,945,460
495,player,0.8691897988319397,238,430,354,655
495,player,0.82625812292099,63,192,150,399
495,player,0.8110063076019287,110,375,205,578
495,player,0.7995389103889465,452,284,564,475
495,net,0.5673842430114746,756,130,819,204
496,player,0.8814225792884827,352,425,464,632
496,player,0.8760566711425781,603,313,693,554
496,player,0.8738960027694702,222,430,346,660
496,player,0.8722549676895142,848,245,948,459
496,player,0.8486577272415161,56,191,146,404
496,player,0.8229448795318604,438,281,547,482
496,player,0.7161182761192322,107,373,196,603
496,net,0.5660466551780701,757,130,819,205
496,player,0.42735353112220764,98,504,183,719
497,player,0.8807231783866882,352,425,464,633
497,player,0.8756219744682312,603,312,693,554
497,player,0.8739153146743774,847,245,948,459
497,player,0.871974766254425,222,431,346,659
497,player,0.8460878133773804,56,189,145,404
497,player,0.8154311180114746,438,281,548,481
497,player,0.7238563299179077,108,373,195,597
497,net,0.6512649655342102,755,130,819,206
497,player,0.5728724598884583,96,501,186,719
498,player,0.8856326341629028,343,423,456,640
498,player,0.8802030682563782,598,314,691,551
498,player,0.8719375729560852,208,436,315,662
498,player,0.8505341410636902,79,499,168,719
498,player,0.8263078331947327,49,196,134,408
498,player,0.7909032702445984,106,372,187,595
498,player,0.7501236200332642,430,282,533,476
498,player,0.7380574345588684,875,249,947,385
498,net,0.6527206301689148,755,131,818,205
499,player,0.8853931427001953,343,423,456,640
499,player,0.8802333474159241,598,314,690,551
499,player,0.8695662021636963,208,436,315,663
499,player,0.8509513735771179,79,499,168,719
499,player,0.8306789994239807,49,196,134,408
499,player,0.7877206206321716,106,371,187,595
499,player,0.7469051480293274,430,282,533,476
499,player,0.7351188659667969,875,249,947,385
499,net,0.6043840646743774,756,132,817,205
500,player,0.8870540857315063,328,425,450,645
500,player,0.8831362128257751,591,315,691,550
500,player,0.8622276782989502,57,493,158,720
500,player,0.8401885628700256,198,436,290,662
500,player,0.8315898776054382,426,284,535,473
500,player,0.8083566427230835,102,369,175,592
500,player,0.7765783071517944,44,200,113,409
500,player,0.7568187713623047,877,248,952,404
500,net,0.6165111064910889,756,132,816,205
501,player,0.8871232271194458,328,425,450,645
501,player,0.8831775784492493,591,315,691,550
501,player,0.8624834418296814,57,493,158,720
